tract_geoid,tract_name,county,name,address,lat,lon,primary_category,type,subtype,snap_eligible
42049010800,Census Tract 108,Erie,Millcreek Police Department,"3608, West 26th Street, Erie, PA, 16506",42.0822459,-80.1556424,Civic & Social,Emergency Services,Police Station,No
42049010800,Census Tract 108,Erie,Millcreek Township Town Hall,"3608, West 26th Street, Erie, PA, 16506",42.082024,-80.1557427,Civic & Social,Government,Government Office,No
42049010800,Census Tract 108,Erie,Parsons Investments,"3939, West Ridge Common Drive, Erie, PA, 16506",42.0787421,-80.1631122,Civic & Social,Financial,Bank/Credit Union,No
42049010800,Census Tract 108,Erie,PostNet,"3330, West 26th Street, Erie, PA, 16506",42.084412,-80.1492152,Civic & Social,Government,Post Office,No
42049010800,Census Tract 108,Erie,ReaLife Assembly of God,"3902, West 38th Street, Erie, PA, 16506",42.0696877,-80.1562157,Civic & Social,Faith Community,Place of Worship,No
42049010800,Census Tract 108,Erie,Saint Paul's Lutheran Church,"3108, Sterrettania Road, Erie, PA, 16506",42.082151,-80.1411419,Civic & Social,Faith Community,Place of Worship,No
42049010800,Census Tract 108,Erie,Westminster Presbyterian Church,"3642, West 26th Street, Erie, PA, 16506",42.0814613,-80.156794,Civic & Social,Faith Community,Place of Worship,No
42049010800,Census Tract 108,Erie,McDowell Intermediate High School,"3320, Caughey Road, Erie, PA, 16506",42.0751698,-80.1510124,Education & Civic,School,K-12 School,No
42049010800,Census Tract 108,Erie,McDowell Senior High School,"3580, West 38th Street, Erie, PA, 16506",42.0729119,-80.1496058,Education & Civic,School,K-12 School,No
42049010800,Census Tract 108,Erie,ReaLife Early Learning Center,"3902, West 38th Street, Erie, PA, 16506",42.0698325,-80.1562116,Education & Civic,School,K-12 School,No
42049010800,Census Tract 108,Erie,Country Fair 101,"3116 W 26th St, Erie, PA 16506",42.08631,-80.14253,Food & Grocery,Convenience Store,Convenience Store,Yes
42049010800,Census Tract 108,Erie,Country Fair 27,"2301 Peninsula Dr, Erie, PA 16506",42.09019,-80.13924,Food & Grocery,Convenience Store,Convenience Store,Yes
42049010800,Census Tract 108,Erie,Cvs Pharmacy 2346,"3750 Sterrettania Rd, Erie, PA 16506",42.07421,-80.14431,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049010800,Census Tract 108,Erie,Kwik Fill 162,"3360 W 38th St, Erie, PA 16506",42.07399,-80.14309,Food & Grocery,Convenience Store,Convenience Store,Yes
42049010800,Census Tract 108,Erie,Circulatory Centers of America,"3939, West Ridge Common Drive, Erie, PA, 16506",42.0779012,-80.1621206,Health,Clinic,Medical Office,No
42049010800,Census Tract 108,Erie,Doleski & Wolford Orthodontics,"3230, West 38th Street, Erie, PA, 16506",42.0755778,-80.1396912,Health,Clinic,Dental Office,No
42049010800,Census Tract 108,Erie,Erie Animal Hospital,"3024, West 26th Street, Erie, PA, 16506",42.0871648,-80.140956,Health,Clinic,Veterinary,No
42049010800,Census Tract 108,Erie,Maki Kurata Acupuncture,"3330, West 26th Street, Erie, PA, 16506",42.0844616,-80.1492435,Health,Clinic,Outpatient Clinic,No
42049010800,Census Tract 108,Erie,Minichelli & Moore Dentistry,"2606, Caughey Road, Erie, PA, 16506",42.0811536,-80.1550663,Health,Clinic,Dental Office,No
42049010800,Census Tract 108,Erie,Saint Vincent Family Medicine,"2828, Sterrettania Road, Erie, PA, 16506",42.0858395,-80.1395523,Health,Clinic,Outpatient Clinic,No
42049010800,Census Tract 108,Erie,Tucker Dental Excellence,"3736, Sterrettania Road, Erie, PA, 16506",42.0743636,-80.144198,Health,Clinic,Dental Office,No
42049010902,Census Tract 109.02,Erie,Asbury United Methodist Church,"4703, West Ridge Road, Erie, PA, 16506",42.070784,-80.1823345,Civic & Social,Faith Community,Place of Worship,No
42049010902,Census Tract 109.02,Erie,ERIEBANK,"2615, Asbury Road, Erie, PA, 16506",42.0716199,-80.1815093,Civic & Social,Financial,Bank/Credit Union,No
42049010902,Census Tract 109.02,Erie,Kingdom Hall of Jehovah's Witnesses,"3604, Asbury Road, Erie, PA, 16506",42.0639842,-80.1776015,Civic & Social,Faith Community,Place of Worship,No
42049010902,Census Tract 109.02,Erie,PNC Bank,"5014, West Ridge Road, Erie, PA, 16506",42.0687611,-80.1891078,Civic & Social,Financial,Bank/Credit Union,No
42049010902,Census Tract 109.02,Erie,Saint Mary's at Asbury Ridge,"4855, West Ridge Road, Erie, PA, 16506",42.0671779,-80.1844286,Civic & Social,Social Services,Social Services,No
42049010902,Census Tract 109.02,Erie,Sisters Saint Joseph,"5031, West Ridge Road, Erie, PA, 16506",42.0666131,-80.1867301,Civic & Social,Faith Community,Place of Worship,No
42049010902,Census Tract 109.02,Erie,Tulane House,"4668, Tulane Avenue, Erie, PA, 16506",42.0667172,-80.1775083,Civic & Social,Social Services,Social Services,No
42049010902,Census Tract 109.02,Erie,Widget Financial,"5553, West Ridge Road, Erie, PA, 16506",42.0636005,-80.1977041,Civic & Social,Financial,Bank/Credit Union,No
42049010902,Census Tract 109.02,Erie,Art'S Bakery,"4380 W Ridge Rd, Erie, PA 16506",42.07562,-80.17522,Food & Grocery,Medium Grocery Store,Medium Grocery Store,Yes
42049010902,Census Tract 109.02,Erie,Dollar General 25224,"4203 W Ridge Rd, Erie, PA 16506",42.07734,-80.16953,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049010902,Census Tract 109.02,Erie,Dollartree 8540,"4234 W Ridge Rd, Erie, PA 16506",42.07744,-80.17086,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049010902,Census Tract 109.02,Erie,Kwik Fill 317,"4702 W Ridge Rd, Erie, PA 16506",42.07178,-80.18242,Food & Grocery,Convenience Store,Convenience Store,Yes
42049010902,Census Tract 109.02,Erie,Walmart 2561,"5350 W Ridge Rd, Erie, PA 16506",42.06567,-80.19382,Food & Grocery,Supermarket,Supermarket,Yes
42049010902,Census Tract 109.02,Erie,Wegmans 69,"5028 W Ridge Rd, Erie, PA 16506",42.0679,-80.18941,Food & Grocery,Supermarket,Supermarket,Yes
42049010902,Census Tract 109.02,Erie,Millcreek Animal Hospital,"4535, West Ridge Road, Erie, PA, 16506",42.0733562,-80.1786932,Health,Clinic,Veterinary,No
42049010902,Census Tract 109.02,Erie,Saint Vincent Urgent Care,"4247, West Ridge Road, Erie, PA, 16506",42.0764289,-80.1708503,Health,Clinic,Outpatient Clinic,No
42049010903,Census Tract 109.03,Erie,Citizens Bank,"3471, West 38th Street, Erie, PA, 16506",42.072899,-80.1447171,Civic & Social,Financial,Bank/Credit Union,No
42049010903,Census Tract 109.03,Erie,First Alliance Church,"2939, Zimmerly Road, Erie, PA, 16506",42.0620796,-80.1235042,Civic & Social,Faith Community,Place of Worship,No
42049010903,Census Tract 109.03,Erie,Marquette Savings Bank,"3801, Sterrettania Road, Erie, PA, 16506",42.0735742,-80.1434643,Civic & Social,Financial,Bank/Credit Union,No
42049010903,Census Tract 109.03,Erie,Millcreek Community Church,"4444, Sterrettania Road, Erie, PA, 16506",42.0672504,-80.1477312,Civic & Social,Faith Community,Place of Worship,No
42049010903,Census Tract 109.03,Erie,Millcreek Fire Department,"4775, Sterrettania Road, Erie, PA, 16506",42.0617045,-80.1490134,Civic & Social,Emergency Services,Fire Station,No
42049010903,Census Tract 109.03,Erie,Parkside at Westminster,"3929, West 38th Street, Erie, PA, 16506",42.0685506,-80.1557647,Civic & Social,Social Services,Social Services,No
42049010903,Census Tract 109.03,Erie,Saint Peter's Lutheran Church,"3968, Hershey Road, Erie, PA, 16506",42.04284,-80.1403526,Civic & Social,Faith Community,Place of Worship,No
42049010903,Census Tract 109.03,Erie,Child Development Centers,"3808, Caughey Road, Erie, PA, 16506",42.0720707,-80.1465604,Education & Civic,School,K-12 School,No
42049010903,Census Tract 109.03,Erie,Community Country Day School,"5800, Old Zuck Road, Erie, PA, 16506",42.0594765,-80.1170378,Education & Civic,School,K-12 School,No
42049010903,Census Tract 109.03,Erie,Grandview Elementary School,"4301, Lancaster Road, Erie, PA, 16506",42.0714713,-80.133994,Education & Civic,School,K-12 School,No
42049010903,Census Tract 109.03,Erie,LECOM Education Center,"2951, West 38th Street, Erie, PA, 16506",42.0767237,-80.1313085,Education & Civic,Higher Education,University/College,No
42049010903,Census Tract 109.03,Erie,Country Fair 14,"3501 W 38th St, Erie, PA 16506",42.07286,-80.14605,Food & Grocery,Convenience Store,Convenience Store,Yes
42049010903,Census Tract 109.03,Erie,Iszkula Orthodontics,"3900, Old Zuck Road, Erie, PA, 16506",42.0791932,-80.1259107,Health,Clinic,Dental Office,No
42049010903,Census Tract 109.03,Erie,Millcreek Dental Arts,"4020, Sterrettania Road, Erie, PA, 16506",42.0701108,-80.1460988,Health,Clinic,Dental Office,No
42049010903,Census Tract 109.03,Erie,Orlando Family Dentistry,"3235, West 38th Street, Erie, PA, 16506",42.0747408,-80.1398031,Health,Clinic,Dental Office,No
42049010903,Census Tract 109.03,Erie,Sterrettania Medical Center,"4000, Sterrettania Road, Erie, PA, 16506",42.071204,-80.1454589,Health,Hospital,Acute Care Hospital,No
42049010904,Census Tract 109.04,Erie,Church of the Cross,"5901, Millfair Road, Fairview, PA, 16415",42.0357773,-80.1789981,Civic & Social,Faith Community,Place of Worship,No
42049010904,Census Tract 109.04,Erie,Asbury Elementary School,"5875, Sterrettania Road, Fairview, PA, 16415",42.044531,-80.1693946,Education & Civic,School,K-12 School,No
42049010904,Census Tract 109.04,Erie,Leadership Christian Academy,"5900, Sterrettania Road, Fairview, PA, 16415",42.042496,-80.1750533,Education & Civic,School,K-12 School,No
42049010904,Census Tract 109.04,Erie,Walnut Creek Middle School,"5901, Sterrettania Road, Fairview, PA, 16415",42.0434817,-80.1715794,Education & Civic,School,K-12 School,No
42049010904,Census Tract 109.04,Erie,Colonial Family Pharmacy,"3822, Colonial Avenue, Erie, PA, 16506",42.0682445,-80.1572677,Health,Pharmacy,Retail Pharmacy,No
42049011001,Census Tract 110.01,Erie,Dorchester Drive Baptist Church,"5002, Dorchester Drive, Erie, PA, 16509",42.0834202,-80.0814872,Civic & Social,Faith Community,Place of Worship,No
42049011001,Census Tract 110.01,Erie,Family Church,"6075, Peach Street, Erie, PA, 16509",42.0620782,-80.0929968,Civic & Social,Faith Community,Place of Worship,No
42049011001,Census Tract 110.01,Erie,FedEx,"5755, Peach Street, Erie, PA, 16509",42.0692688,-80.0922277,Civic & Social,Government,Post Office,No
42049011001,Census Tract 110.01,Erie,Greenfield Healthcare & Rehab,"1521, West 54th Street, Erie, PA, 16509",42.0754369,-80.0887668,Civic & Social,Social Services,Social Services,No
42049011001,Census Tract 110.01,Erie,Huntington Bank,"5805, Peach Street, Erie, PA, 16509",42.0681136,-80.0922211,Civic & Social,Financial,Bank/Credit Union,No
42049011001,Census Tract 110.01,Erie,LECOM Senior Living Center,"5535, Peach Street, Erie, PA, 16509",42.0732933,-80.0925751,Civic & Social,Social Services,Social Services,No
42049011001,Census Tract 110.01,Erie,New Hope Presbyterian Church,"5440, Washington Avenue, Erie, PA, 16509",42.0745446,-80.0878125,Civic & Social,Faith Community,Place of Worship,No
42049011001,Census Tract 110.01,Erie,New Life Apostolics of Erie,"4801, Peach Street, Erie, PA, 16509",42.0833463,-80.0885685,Civic & Social,Faith Community,Place of Worship,No
42049011001,Census Tract 110.01,Erie,PNC Bank,"5001, Peach Street, Erie, PA, 16509",42.0813259,-80.0896792,Civic & Social,Financial,Bank/Credit Union,No
42049011001,Census Tract 110.01,Erie,Saint George Catholic Church,"5145, Peach Street, Erie, PA, 16509",42.0784805,-80.091124,Civic & Social,Faith Community,Place of Worship,No
42049011001,Census Tract 110.01,Erie,Chestnut Hill Elementary School,"1001, West 54th Street, Erie, PA, 16509",42.0779345,-80.0774919,Education & Civic,School,K-12 School,No
42049011001,Census Tract 110.01,Erie,James S. Wilson Middle School,"901, West 54th Street, Erie, PA, 16509",42.0785223,-80.0757395,Education & Civic,School,K-12 School,No
42049011001,Census Tract 110.01,Erie,Saint George School,"1612, Bryant Street, Erie, PA, 16509",42.0781014,-80.0911459,Education & Civic,School,K-12 School,No
42049011001,Census Tract 110.01,Erie,Dollar General 7705,"5051 Peach St, Erie, PA 16509",42.08038,-80.08979,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011001,Census Tract 110.01,Erie,Gordon'S Butcher & Market,"4815 Peach St, Erie, PA 16509",42.08284,-80.08886,Food & Grocery,Supermarket,Supermarket,Yes
42049011001,Census Tract 110.01,Erie,LECOM Medical Center & Behavioral Health Pavilion,"5515, Peach Street, Erie, PA, 16509",42.0736072,-80.0917003,Health,Hospital,Acute Care Hospital,No
42049011001,Census Tract 110.01,Erie,Passnire Family Dentistry,"4801, Peach Street, Erie, PA, 16509",42.0834545,-80.0885335,Health,Clinic,Dental Office,No
42049011001,Census Tract 110.01,Erie,Primary Care Associates of Erie,"5035, Peach Street, Erie, PA, 16509",42.0806216,-80.0896376,Health,Clinic,Outpatient Clinic,No
42049011001,Census Tract 110.01,Erie,UPMC-GoHealth Urgent Care,"5039, Peach Street, Erie, PA, 16509",42.0803222,-80.089746,Health,Clinic,Outpatient Clinic,No
42049011002,Census Tract 110.02,Erie,Abiding Hope Lutheran Church,"2402, West Grandview Boulevard, Erie, PA, 16506",42.0757711,-80.1173845,Civic & Social,Faith Community,Place of Worship,No
42049011002,Census Tract 110.02,Erie,Adventure Church,"2205, West 38th Street, Erie, PA, 16506",42.0824737,-80.1161615,Civic & Social,Faith Community,Place of Worship,No
42049011002,Census Tract 110.02,Erie,Andover Bank,"2420, Zimmerly Road, Erie, PA, 16506",42.0663866,-80.1129599,Civic & Social,Financial,Bank/Credit Union,No
42049011002,Census Tract 110.02,Erie,Corporate Bank Transit of KY,"4805, Atlantic Avenue, Erie, PA, 16506",42.0745754,-80.113247,Civic & Social,Financial,Bank/Credit Union,No
42049011002,Census Tract 110.02,Erie,ERIEBANK,"2035, Edinboro Road, Erie, PA, 16509",42.0634003,-80.0984319,Civic & Social,Financial,Bank/Credit Union,No
42049011002,Census Tract 110.02,Erie,Elevate Church,"975, Millcreek Mall Boulevard, Erie, PA, 16565",42.0728893,-80.098262,Civic & Social,Faith Community,Place of Worship,No
42049011002,Census Tract 110.02,Erie,Erie Church of Christ,"2317, West Grandview Boulevard, Erie, PA, 16506",42.0755497,-80.1148981,Civic & Social,Faith Community,Place of Worship,No
42049011002,Census Tract 110.02,Erie,Erie Federal Credit Union,"5500, Zuck Road, Erie, PA, 16506",42.0663119,-80.115887,Civic & Social,Financial,Bank/Credit Union,No
42049011002,Census Tract 110.02,Erie,Erie Pack & Ship,"5148, Peach Street, Erie, PA, 16509",42.0785341,-80.0919944,Civic & Social,Government,Post Office,No
42049011002,Census Tract 110.02,Erie,Forestview Skilled Nursing Center,"2301, Edinboro Road, Erie, PA, 16509",42.0578976,-80.1003029,Civic & Social,Social Services,Social Services,No
42049011002,Census Tract 110.02,Erie,Holiday Niagara Village,"2380, Village Common Drive, Erie, PA, 16506",42.0698705,-80.113137,Civic & Social,Social Services,Social Services,No
42049011002,Census Tract 110.02,Erie,KeyBank,"1468, West Gore Road, Erie, PA, 16509",42.0815343,-80.0908953,Civic & Social,Financial,Bank/Credit Union,No
42049011002,Census Tract 110.02,Erie,Kingdom Hall of Jehovah's Witnesses,"2339, West Grandview Boulevard, Erie, PA",42.0756119,-80.1156668,Civic & Social,Faith Community,Place of Worship,No
42049011002,Census Tract 110.02,Erie,Millcreek Fire Department,"4930, West Street, Erie, PA, 16509",42.0773277,-80.1005567,Civic & Social,Emergency Services,Fire Station,No
42049011002,Census Tract 110.02,Erie,Our Lady of Peace,"2401, West 38th Street, Erie, PA, 16506",42.081426,-80.1212142,Civic & Social,Faith Community,Place of Worship,No
42049011002,Census Tract 110.02,Erie,PNC Bank,"2069, Interchange Road, Erie, PA, 16509",42.0641893,-80.1014275,Civic & Social,Financial,Bank/Credit Union,No
42049011002,Census Tract 110.02,Erie,Redeemed Christian Church of God,"1654, West Gore Road, Erie, PA, 16509",42.079846,-80.0954488,Civic & Social,Faith Community,Place of Worship,No
42049011002,Census Tract 110.02,Erie,Salvation Ministries,"2249, West 38th Street, Erie, PA, 16506",42.0812051,-80.1168202,Civic & Social,Faith Community,Place of Worship,No
42049011002,Census Tract 110.02,Erie,Springhill Senior Living Community,"2323, Edinboro Road, Erie, PA, 16509",42.0573818,-80.1029283,Civic & Social,Social Services,Social Services,No
42049011002,Census Tract 110.02,Erie,Temple Anshe Hesed,"5401, Old Zuck Road, Erie, PA, 16506",42.0647443,-80.1186563,Civic & Social,Faith Community,Place of Worship,No
42049011002,Census Tract 110.02,Erie,Walnut Creek Healthcare & Rehabilitation Center,"4850, Zuck Road, Erie, PA, 16506",42.071345,-80.1214837,Civic & Social,Social Services,Social Services,No
42049011002,Census Tract 110.02,Erie,Erie Institute of Technology,"940, Millcreek Mall Boulevard, Erie, PA, 16565",42.0716378,-80.1008643,Education & Civic,School,K-12 School,No
42049011002,Census Tract 110.02,Erie,Great Lakes Institute Of Technology,"5100, Peach Street, Erie, PA, 16509",42.0794552,-80.0920024,Education & Civic,School,K-12 School,No
42049011002,Census Tract 110.02,Erie,Millcreek Branch Library,"2088, Interchange Road, Erie, PA, 16565",42.0695592,-80.1041814,Education & Civic,Library,Public Library,No
